u030_rct@eureka,10286
2015/09/08/16/16/19,40.728359,-73.810673,0.0
2015/09/08/16/31/14,40.728326,-73.810637,0.0
2015/09/08/16/46/46,40.728278,-73.810608,0.0
2015/09/08/17/02/27,40.728191,-73.81056,0.0
2015/09/08/17/17/54,40.728319,-73.810609,0.0
2015/09/08/17/33/01,40.728324,-73.810605,0.0
2015/09/08/17/48/31,40.728321,-73.810608,0.0
2015/09/08/18/07/00,40.728312,-73.810655,0.0
2015/09/08/18/22/32,40.728308,-73.810663,0.0
2015/09/08/19/41/35,40.728526,-73.811042,0.0
2015/09/08/19/56/39,40.728381,-73.810754,0.0
2015/09/08/20/11/55,40.72839,-73.810774,0.0
2015/09/08/20/28/57,40.728388,-73.810749,0.0
2015/09/08/20/43/58,40.728135,-73.810841,0.0
2015/09/08/20/59/26,40.72841,-73.810768,0.0
2015/09/08/21/15/38,40.728393,-73.810761,0.0
2015/09/08/21/31/44,40.728355,-73.81086,0.0
2015/09/08/21/47/06,40.728415,-73.810804,0.0
2015/09/08/22/04/24,40.728338,-73.810493,0.0
2015/09/08/22/21/05,40.728413,-73.81079,0.0
2015/09/08/22/37/24,40.728398,-73.810784,0.0
2015/09/08/22/52/08,40.728407,-73.810799,0.0
2015/09/08/23/07/08,40.728394,-73.810782,0.0
2015/09/08/23/22/40,40.72842,-73.810815,0.0
2015/09/08/23/37/41,40.728403,-73.810795,0.0
2015/09/08/23/53/08,40.728392,-73.810768,0.0
2015/09/09/00/08/05,40.72833,-73.810636,0.0
2015/09/09/00/22/59,40.728342,-73.810576,0.0
2015/09/09/00/38/02,40.728357,-73.81071,0.0
2015/09/09/00/53/15,40.728236,-73.810415,0.0
2015/09/09/01/08/11,40.728469,-73.81075,0.0
2015/09/09/01/23/13,40.728185,-73.810185,0.0
2015/09/09/01/38/26,40.728373,-73.810687,0.0
2015/09/09/01/52/50,40.72834,-73.810694,0.0
2015/09/09/02/08/30,40.72836,-73.810707,0.0
2015/09/09/02/23/29,40.728322,-73.810711,0.0
2015/09/09/02/38/47,40.728255,-73.810737,0.0
2015/09/09/02/55/53,40.728346,-73.810732,0.0
2015/09/09/03/10/48,40.728364,-73.810729,0.0
2015/09/09/03/27/46,40.728364,-73.810717,0.0
2015/09/09/03/43/51,40.728365,-73.810731,0.0
2015/09/09/04/00/59,40.728364,-73.810715,0.0
2015/09/09/04/16/58,40.728364,-73.810706,0.0
2015/09/09/04/32/03,40.728365,-73.810709,0.0
2015/09/09/04/46/58,40.728366,-73.810703,0.0
2015/09/09/05/02/04,40.728373,-73.810715,0.0
2015/09/09/05/18/02,40.728371,-73.810716,0.0
2015/09/09/05/33/02,40.728383,-73.810718,0.0
2015/09/09/05/48/07,40.728373,-73.810721,0.0
2015/09/09/06/03/08,40.728357,-73.810709,0.0
2015/09/09/06/18/08,40.728361,-73.810717,0.0
2015/09/09/06/33/09,40.728413,-73.810316,0.0
2015/09/09/06/48/46,40.728364,-73.810724,0.0
2015/09/09/07/03/46,40.728369,-73.810721,0.0
2015/09/09/07/19/00,40.728357,-73.810724,0.0
2015/09/09/07/36/07,40.728353,-73.810712,0.0
2015/09/09/07/51/32,40.728358,-73.810721,0.0
2015/09/09/08/06/53,40.728363,-73.810722,0.0
2015/09/09/08/22/07,40.728378,-73.810659,0.0
2015/09/09/08/36/58,40.728359,-73.81072,0.0
2015/09/09/08/53/58,40.728349,-73.810702,0.0
2015/09/09/09/10/50,40.728368,-73.810732,0.0
2015/09/09/09/26/52,40.72834,-73.810762,0.0
2015/09/09/09/42/00,40.72838,-73.810486,0.0
2015/09/09/09/57/02,40.72842,-73.810544,0.0
2015/09/09/10/12/02,40.72819,-73.810424,0.0
2015/09/09/10/27/06,40.728365,-73.810726,0.0
2015/09/09/10/43/59,40.728287,-73.81074,0.0
2015/09/09/11/00/01,40.728673,-73.810397,0.0
2015/09/09/11/16/58,40.728363,-73.810718,0.0
2015/09/09/11/32/29,40.728363,-73.810719,0.0
2015/09/09/11/47/08,40.728363,-73.810721,0.0
2015/09/09/12/01/58,40.72836,-73.810712,0.0
2015/09/09/12/16/58,40.728358,-73.810702,0.0
2015/09/09/12/31/58,40.728365,-73.810725,0.0
2015/09/09/12/48/13,40.728362,-73.810717,0.0
2015/09/09/13/04/01,40.728361,-73.810715,0.0
2015/09/09/13/19/16,40.728364,-73.810727,0.0
2015/09/09/13/36/33,40.728365,-73.810717,0.0
2015/09/09/13/52/59,40.728584,-73.810394,0.0
2015/09/09/14/07/59,40.728632,-73.810462,0.0
2015/09/09/14/24/43,40.728358,-73.81072,0.0
2015/09/09/14/40/12,40.728545,-73.810654,0.0
2015/09/09/14/55/49,40.728364,-73.810717,0.0
2015/09/09/15/10/21,40.728365,-73.81072,0.0
2015/09/09/15/27/19,40.728344,-73.810445,0.0
2015/09/09/15/42/07,40.728365,-73.810718,0.0
2015/09/09/15/57/07,40.728361,-73.810724,0.0
